SN name,oid,id,ra,dec,Main identifier,z gal,galdim_majaxis,otype,label,description,otypes,zcmb SN,zhelcmb SN,dz,mb,dmb,x1,dx1,color,dcolor,3rdvar,d3rdvar,tmax,dtmax,cov_m_s,cov_m_c,cov_s_c,set,ra SN,dec SN,biascor
"sn2002ha",2662716,"KPG 548a",311.82943758714,0.32080892684,"NGC  6962",0.01401,1.153,"LIN","LINER","LINER-type Active Galaxy Nucleus","*|AGN|G|GiG|GiP|IR|LIN",0.013652,0.014046,0,14.685508,0.157774,-1.295292,0.070581,-0.092539,0.022754,11.114,0.1535,52581.355367,0.105603,3.17E-4,4.39E-4,1.0E-5,3,311.82747,0.3126,-0.008525
"sn2002ha",2662716,"LEDA   65375",311.82943758714,0.32080892684,"NGC  6962",0.01401,1.153,"LIN","LINER","LINER-type Active Galaxy Nucleus","*|AGN|G|GiG|GiP|IR|LIN",0.013652,0.014046,0,14.685508,0.157774,-1.295292,0.070581,-0.092539,0.022754,11.114,0.1535,52581.355367,0.105603,3.17E-4,4.39E-4,1.0E-5,3,311.82747,0.3126,-0.008525
"sn2002ha",2662716,"MCG+00-53-003",311.82943758714,0.32080892684,"NGC  6962",0.01401,1.153,"LIN","LINER","LINER-type Active Galaxy Nucleus","*|AGN|G|GiG|GiP|IR|LIN",0.013652,0.014046,0,14.685508,0.157774,-1.295292,0.070581,-0.092539,0.022754,11.114,0.1535,52581.355367,0.105603,3.17E-4,4.39E-4,1.0E-5,3,311.82747,0.3126,-0.008525
"sn2002ha",2662716,"MaNGA 1-178828",311.82943758714,0.32080892684,"NGC  6962",0.01401,1.153,"LIN","LINER","LINER-type Active Galaxy Nucleus","*|AGN|G|GiG|GiP|IR|LIN",0.013652,0.014046,0,14.685508,0.157774,-1.295292,0.070581,-0.092539,0.022754,11.114,0.1535,52581.355367,0.105603,3.17E-4,4.39E-4,1.0E-5,3,311.82747,0.3126,-0.008525
"sn2002ha",2662716,"MaNGA 8623-12704",311.82943758714,0.32080892684,"NGC  6962",0.01401,1.153,"LIN","LINER","LINER-type Active Galaxy Nucleus","*|AGN|G|GiG|GiP|IR|LIN",0.013652,0.014046,0,14.685508,0.157774,-1.295292,0.070581,-0.092539,0.022754,11.114,0.1535,52581.355367,0.105603,3.17E-4,4.39E-4,1.0E-5,3,311.82747,0.3126,-0.008525
"sn2002ha",2662716,"NGC  6962",311.82943758714,0.32080892684,"NGC  6962",0.01401,1.153,"LIN","LINER","LINER-type Active Galaxy Nucleus","*|AGN|G|GiG|GiP|IR|LIN",0.013652,0.014046,0,14.685508,0.157774,-1.295292,0.070581,-0.092539,0.022754,11.114,0.1535,52581.355367,0.105603,3.17E-4,4.39E-4,1.0E-5,3,311.82747,0.3126,-0.008525
"sn2002ha",2662716,"SDSS J204719.06+001914.8",311.82943758714,0.32080892684,"NGC  6962",0.01401,1.153,"LIN","LINER","LINER-type Active Galaxy Nucleus","*|AGN|G|GiG|GiP|IR|LIN",0.013652,0.014046,0,14.685508,0.157774,-1.295292,0.070581,-0.092539,0.022754,11.114,0.1535,52581.355367,0.105603,3.17E-4,4.39E-4,1.0E-5,3,311.82747,0.3126,-0.008525
"sn2002ha",2662716,"SDSS J204719.06+001914.9",311.82943758714,0.32080892684,"NGC  6962",0.01401,1.153,"LIN","LINER","LINER-type Active Galaxy Nucleus","*|AGN|G|GiG|GiP|IR|LIN",0.013652,0.014046,0,14.685508,0.157774,-1.295292,0.070581,-0.092539,0.022754,11.114,0.1535,52581.355367,0.105603,3.17E-4,4.39E-4,1.0E-5,3,311.82747,0.3126,-0.008525
"sn2002ha",2662716,"TC 381",311.82943758714,0.32080892684,"NGC  6962",0.01401,1.153,"LIN","LINER","LINER-type Active Galaxy Nucleus","*|AGN|G|GiG|GiP|IR|LIN",0.013652,0.014046,0,14.685508,0.157774,-1.295292,0.070581,-0.092539,0.022754,11.114,0.1535,52581.355367,0.105603,3.17E-4,4.39E-4,1.0E-5,3,311.82747,0.3126,-0.008525
"sn2002ha",2662716,"UGC 11628",311.82943758714,0.32080892684,"NGC  6962",0.01401,1.153,"LIN","LINER","LINER-type Active Galaxy Nucleus","*|AGN|G|GiG|GiP|IR|LIN",0.013652,0.014046,0,14.685508,0.157774,-1.295292,0.070581,-0.092539,0.022754,11.114,0.1535,52581.355367,0.105603,3.17E-4,4.39E-4,1.0E-5,3,311.82747,0.3126,-0.008525
"sn2002ha",2662716,"UZC J204719.1+001914",311.82943758714,0.32080892684,"NGC  6962",0.01401,1.153,"LIN","LINER","LINER-type Active Galaxy Nucleus","*|AGN|G|GiG|GiP|IR|LIN",0.013652,0.014046,0,14.685508,0.157774,-1.295292,0.070581,-0.092539,0.022754,11.114,0.1535,52581.355367,0.105603,3.17E-4,4.39E-4,1.0E-5,3,311.82747,0.3126,-0.008525
"sn2002ha",2662716,"Z 2044.8+0008",311.82943758714,0.32080892684,"NGC  6962",0.01401,1.153,"LIN","LINER","LINER-type Active Galaxy Nucleus","*|AGN|G|GiG|GiP|IR|LIN",0.013652,0.014046,0,14.685508,0.157774,-1.295292,0.070581,-0.092539,0.022754,11.114,0.1535,52581.355367,0.105603,3.17E-4,4.39E-4,1.0E-5,3,311.82747,0.3126,-0.008525
"sn2002ha",2662716,"Z 374-15",311.82943758714,0.32080892684,"NGC  6962",0.01401,1.153,"LIN","LINER","LINER-type Active Galaxy Nucleus","*|AGN|G|GiG|GiP|IR|LIN",0.013652,0.014046,0,14.685508,0.157774,-1.295292,0.070581,-0.092539,0.022754,11.114,0.1535,52581.355367,0.105603,3.17E-4,4.39E-4,1.0E-5,3,311.82747,0.3126,-0.008525
"sn2002ha",2662716,"[CHM2007] HDC 1125 J204719.08+0019150",311.82943758714,0.32080892684,"NGC  6962",0.01401,1.153,"LIN","LINER","LINER-type Active Galaxy Nucleus","*|AGN|G|GiG|GiP|IR|LIN",0.013652,0.014046,0,14.685508,0.157774,-1.295292,0.070581,-0.092539,0.022754,11.114,0.1535,52581.355367,0.105603,3.17E-4,4.39E-4,1.0E-5,3,311.82747,0.3126,-0.008525
"sn2002ha",2662716,"[CHM2007] LDC 1421 J204719.08+0019150",311.82943758714,0.32080892684,"NGC  6962",0.01401,1.153,"LIN","LINER","LINER-type Active Galaxy Nucleus","*|AGN|G|GiG|GiP|IR|LIN",0.013652,0.014046,0,14.685508,0.157774,-1.295292,0.070581,-0.092539,0.022754,11.114,0.1535,52581.355367,0.105603,3.17E-4,4.39E-4,1.0E-5,3,311.82747,0.3126,-0.008525
"sn2002ha",2662716,"[M98c] 204445.4+000813",311.82943758714,0.32080892684,"NGC  6962",0.01401,1.153,"LIN","LINER","LINER-type Active Galaxy Nucleus","*|AGN|G|GiG|GiP|IR|LIN",0.013652,0.014046,0,14.685508,0.157774,-1.295292,0.070581,-0.092539,0.022754,11.114,0.1535,52581.355367,0.105603,3.17E-4,4.39E-4,1.0E-5,3,311.82747,0.3126,-0.008525
"sn2002ha",2662716,"[PVK2003] 311.82917 +00.32139",311.82943758714,0.32080892684,"NGC  6962",0.01401,1.153,"LIN","LINER","LINER-type Active Galaxy Nucleus","*|AGN|G|GiG|GiP|IR|LIN",0.013652,0.014046,0,14.685508,0.157774,-1.295292,0.070581,-0.092539,0.022754,11.114,0.1535,52581.355367,0.105603,3.17E-4,4.39E-4,1.0E-5,3,311.82747,0.3126,-0.008525
"sn2001bt",3448709,"2MASX J19134856-5917396",288.45229336155,-59.29436443944001,"IC 4830",0.014814,1.26,"GiG","GtowardsGroup","Galaxy towards a Group of Galaxies","*|G|GiG|IR",0.014151,0.01464,0,15.283561,0.157186,-0.865299,0.0694,0.163098,0.026535,10.920564,0.280891,52063.99634,0.071965,1.65E-4,6.75E-4,-9.4E-5,3,288.444792,-59.289667,-0.008547
"sn2001bt",3448709,"6dFGS gJ191348.6-591740",288.45229336155,-59.29436443944001,"IC 4830",0.014814,1.26,"GiG","GtowardsGroup","Galaxy towards a Group of Galaxies","*|G|GiG|IR",0.014151,0.01464,0,15.283561,0.157186,-0.865299,0.0694,0.163098,0.026535,10.920564,0.280891,52063.99634,0.071965,1.65E-4,6.75E-4,-9.4E-5,3,288.444792,-59.289667,-0.008547
"sn2001bt",3448709,"AGC  32378",288.45229336155,-59.29436443944001,"IC 4830",0.014814,1.26,"GiG","GtowardsGroup","Galaxy towards a Group of Galaxies","*|G|GiG|IR",0.014151,0.01464,0,15.283561,0.157186,-0.865299,0.0694,0.163098,0.026535,10.920564,0.280891,52063.99634,0.071965,1.65E-4,6.75E-4,-9.4E-5,3,288.444792,-59.289667,-0.008547
"sn2001bt",3448709,"ESO 141-37",288.45229336155,-59.29436443944001,"IC 4830",0.014814,1.26,"GiG","GtowardsGroup","Galaxy towards a Group of Galaxies","*|G|GiG|IR",0.014151,0.01464,0,15.283561,0.157186,-0.865299,0.0694,0.163098,0.026535,10.920564,0.280891,52063.99634,0.071965,1.65E-4,6.75E-4,-9.4E-5,3,288.444792,-59.289667,-0.008547
"sn2001bt",3448709,"ESO-LV 141-0370",288.45229336155,-59.29436443944001,"IC 4830",0.014814,1.26,"GiG","GtowardsGroup","Galaxy towards a Group of Galaxies","*|G|GiG|IR",0.014151,0.01464,0,15.283561,0.157186,-0.865299,0.0694,0.163098,0.026535,10.920564,0.280891,52063.99634,0.071965,1.65E-4,6.75E-4,-9.4E-5,3,288.444792,-59.289667,-0.008547
"sn2001bt",3448709,"Gaia EDR3 6638434841505367936",288.45229336155,-59.29436443944001,"IC 4830",0.014814,1.26,"GiG","GtowardsGroup","Galaxy towards a Group of Galaxies","*|G|GiG|IR",0.014151,0.01464,0,15.283561,0.157186,-0.865299,0.0694,0.163098,0.026535,10.920564,0.280891,52063.99634,0.071965,1.65E-4,6.75E-4,-9.4E-5,3,288.444792,-59.289667,-0.008547
"sn2001bt",3448709,"IC 4830",288.45229336155,-59.29436443944001,"IC 4830",0.014814,1.26,"GiG","GtowardsGroup","Galaxy towards a Group of Galaxies","*|G|GiG|IR",0.014151,0.01464,0,15.283561,0.157186,-0.865299,0.0694,0.163098,0.026535,10.920564,0.280891,52063.99634,0.071965,1.65E-4,6.75E-4,-9.4E-5,3,288.444792,-59.289667,-0.008547
"sn2001bt",3448709,"IRAS 19094-5922",288.45229336155,-59.29436443944001,"IC 4830",0.014814,1.26,"GiG","GtowardsGroup","Galaxy towards a Group of Galaxies","*|G|GiG|IR",0.014151,0.01464,0,15.283561,0.157186,-0.865299,0.0694,0.163098,0.026535,10.920564,0.280891,52063.99634,0.071965,1.65E-4,6.75E-4,-9.4E-5,3,288.444792,-59.289667,-0.008547
"sn2001bt",3448709,"IRAS F19094-5922",288.45229336155,-59.29436443944001,"IC 4830",0.014814,1.26,"GiG","GtowardsGroup","Galaxy towards a Group of Galaxies","*|G|GiG|IR",0.014151,0.01464,0,15.283561,0.157186,-0.865299,0.0694,0.163098,0.026535,10.920564,0.280891,52063.99634,0.071965,1.65E-4,6.75E-4,-9.4E-5,3,288.444792,-59.289667,-0.008547
"sn2001bt",3448709,"LEDA   62934",288.45229336155,-59.29436443944001,"IC 4830",0.014814,1.26,"GiG","GtowardsGroup","Galaxy towards a Group of Galaxies","*|G|GiG|IR",0.014151,0.01464,0,15.283561,0.157186,-0.865299,0.0694,0.163098,0.026535,10.920564,0.280891,52063.99634,0.071965,1.65E-4,6.75E-4,-9.4E-5,3,288.444792,-59.289667,-0.008547
"sn2001bt",3448709,"PSCz Q19094-5922",288.45229336155,-59.29436443944001,"IC 4830",0.014814,1.26,"GiG","GtowardsGroup","Galaxy towards a Group of Galaxies","*|G|GiG|IR",0.014151,0.01464,0,15.283561,0.157186,-0.865299,0.0694,0.163098,0.026535,10.920564,0.280891,52063.99634,0.071965,1.65E-4,6.75E-4,-9.4E-5,3,288.444792,-59.289667,-0.008547
"sn2001bt",3448709,"SGC 190928-5922.8",288.45229336155,-59.29436443944001,"IC 4830",0.014814,1.26,"GiG","GtowardsGroup","Galaxy towards a Group of Galaxies","*|G|GiG|IR",0.014151,0.01464,0,15.283561,0.157186,-0.865299,0.0694,0.163098,0.026535,10.920564,0.280891,52063.99634,0.071965,1.65E-4,6.75E-4,-9.4E-5,3,288.444792,-59.289667,-0.008547
"sn2001bt",3448709,"[CHM2007] LDC 1323 J191348.56-5917396",288.45229336155,-59.29436443944001,"IC 4830",0.014814,1.26,"GiG","GtowardsGroup","Galaxy towards a Group of Galaxies","*|G|GiG|IR",0.014151,0.01464,0,15.283561,0.157186,-0.865299,0.0694,0.163098,0.026535,10.920564,0.280891,52063.99634,0.071965,1.65E-4,6.75E-4,-9.4E-5,3,288.444792,-59.289667,-0.008547
"sn1992al",3450969,"2MASX J20455457-5123277",311.47719308081,-51.39124766066,"ESO 234-69",0.014762085016756021,0.953,"GiG","GtowardsGroup","Galaxy towards a Group of Galaxies","*|G|GiG|HI|IR",0.014411,0.014615,0,14.476032,0.156643,-0.166851,0.084194,-0.108162,0.026736,10.043033,0.280891,48838.335972,0.127386,1.86E-4,6.88E-4,-1.17E-4,3,311.485384,-51.394406,-0.008559
"sn1992al",3450969,"2MFGC 15728",311.47719308081,-51.39124766066,"ESO 234-69",0.014762085016756021,0.953,"GiG","GtowardsGroup","Galaxy towards a Group of Galaxies","*|G|GiG|HI|IR",0.014411,0.014615,0,14.476032,0.156643,-0.166851,0.084194,-0.108162,0.026736,10.043033,0.280891,48838.335972,0.127386,1.86E-4,6.88E-4,-1.17E-4,3,311.485384,-51.394406,-0.008559
"sn1992al",3450969,"6dFGS gJ204554.6-512328",311.47719308081,-51.39124766066,"ESO 234-69",0.014762085016756021,0.953,"GiG","GtowardsGroup","Galaxy towards a Group of Galaxies","*|G|GiG|HI|IR",0.014411,0.014615,0,14.476032,0.156643,-0.166851,0.084194,-0.108162,0.026736,10.043033,0.280891,48838.335972,0.127386,1.86E-4,6.88E-4,-1.17E-4,3,311.485384,-51.394406,-0.008559
"sn1992al",3450969,"ESO 234-69",311.47719308081,-51.39124766066,"ESO 234-69",0.014762085016756021,0.953,"GiG","GtowardsGroup","Galaxy towards a Group of Galaxies","*|G|GiG|HI|IR",0.014411,0.014615,0,14.476032,0.156643,-0.166851,0.084194,-0.108162,0.026736,10.043033,0.280891,48838.335972,0.127386,1.86E-4,6.88E-4,-1.17E-4,3,311.485384,-51.394406,-0.008559
"sn1992al",3450969,"ESO-LV 234-0690",311.47719308081,-51.39124766066,"ESO 234-69",0.014762085016756021,0.953,"GiG","GtowardsGroup","Galaxy towards a Group of Galaxies","*|G|GiG|HI|IR",0.014411,0.014615,0,14.476032,0.156643,-0.166851,0.084194,-0.108162,0.026736,10.043033,0.280891,48838.335972,0.127386,1.86E-4,6.88E-4,-1.17E-4,3,311.485384,-51.394406,-0.008559
"sn1992al",3450969,"Gaia DR2 6471671569317873280",311.47719308081,-51.39124766066,"ESO 234-69",0.014762085016756021,0.953,"GiG","GtowardsGroup","Galaxy towards a Group of Galaxies","*|G|GiG|HI|IR",0.014411,0.014615,0,14.476032,0.156643,-0.166851,0.084194,-0.108162,0.026736,10.043033,0.280891,48838.335972,0.127386,1.86E-4,6.88E-4,-1.17E-4,3,311.485384,-51.394406,-0.008559
"sn1992al",3450969,"Gaia EDR3 6471671569317873280",311.47719308081,-51.39124766066,"ESO 234-69",0.014762085016756021,0.953,"GiG","GtowardsGroup","Galaxy towards a Group of Galaxies","*|G|GiG|HI|IR",0.014411,0.014615,0,14.476032,0.156643,-0.166851,0.084194,-0.108162,0.026736,10.043033,0.280891,48838.335972,0.127386,1.86E-4,6.88E-4,-1.17E-4,3,311.485384,-51.394406,-0.008559
"sn1992al",3450969,"HIPASS J2046-51",311.47719308081,-51.39124766066,"ESO 234-69",0.014762085016756021,0.953,"GiG","GtowardsGroup","Galaxy towards a Group of Galaxies","*|G|GiG|HI|IR",0.014411,0.014615,0,14.476032,0.156643,-0.166851,0.084194,-0.108162,0.026736,10.043033,0.280891,48838.335972,0.127386,1.86E-4,6.88E-4,-1.17E-4,3,311.485384,-51.394406,-0.008559
"sn1992al",3450969,"IRAS F20422-5134",311.47719308081,-51.39124766066,"ESO 234-69",0.014762085016756021,0.953,"GiG","GtowardsGroup","Galaxy towards a Group of Galaxies","*|G|GiG|HI|IR",0.014411,0.014615,0,14.476032,0.156643,-0.166851,0.084194,-0.108162,0.026736,10.043033,0.280891,48838.335972,0.127386,1.86E-4,6.88E-4,-1.17E-4,3,311.485384,-51.394406,-0.008559
"sn1992al",3450969,"LEDA   65335",311.47719308081,-51.39124766066,"ESO 234-69",0.014762085016756021,0.953,"GiG","GtowardsGroup","Galaxy towards a Group of Galaxies","*|G|GiG|HI|IR",0.014411,0.014615,0,14.476032,0.156643,-0.166851,0.084194,-0.108162,0.026736,10.043033,0.280891,48838.335972,0.127386,1.86E-4,6.88E-4,-1.17E-4,3,311.485384,-51.394406,-0.008559
"sn1992al",3450969,"SGC 204217-5134.5",311.47719308081,-51.39124766066,"ESO 234-69",0.014762085016756021,0.953,"GiG","GtowardsGroup","Galaxy towards a Group of Galaxies","*|G|GiG|HI|IR",0.014411,0.014615,0,14.476032,0.156643,-0.166851,0.084194,-0.108162,0.026736,10.043033,0.280891,48838.335972,0.127386,1.86E-4,6.88E-4,-1.17E-4,3,311.485384,-51.394406,-0.008559
"sn1992al",3450969,"[CHM2007] LDC 1383 J204554.57-5123277",311.47719308081,-51.39124766066,"ESO 234-69",0.014762085016756021,0.953,"GiG","GtowardsGroup","Galaxy towards a Group of Galaxies","*|G|GiG|HI|IR",0.014411,0.014615,0,14.476032,0.156643,-0.166851,0.084194,-0.108162,0.026736,10.043033,0.280891,48838.335972,0.127386,1.86E-4,6.88E-4,-1.17E-4,3,311.485384,-51.394406,-0.008559
"sn1999dk",1454383,"2MASX J01312663+1416389",22.860975,14.277497222222225,"UGC  1087",0.01516,0.583,"LSB","LowSurfBrghtG","Low Surface Brightness Galaxy","G|HI|LSB",0.01444,0.01496,0,14.843842,0.157099,-0.014266,0.20797,0.049854,0.038269,10.156,0.1185,51414.955093,0.342482,9.66E-4,9.72E-4,9.3E-5,3,22.862167,14.284917,-0.008561
"sn1999dk",1454383,"2MASXI J0131267+141637",22.860975,14.277497222222225,"UGC  1087",0.01516,0.583,"LSB","LowSurfBrghtG","Low Surface Brightness Galaxy","G|HI|LSB",0.01444,0.01496,0,14.843842,0.157099,-0.014266,0.20797,0.049854,0.038269,10.156,0.1185,51414.955093,0.342482,9.66E-4,9.72E-4,9.3E-5,3,22.862167,14.284917,-0.008561
"sn1999dk",1454383,"LCSB L63",22.860975,14.277497222222225,"UGC  1087",0.01516,0.583,"LSB","LowSurfBrghtG","Low Surface Brightness Galaxy","G|HI|LSB",0.01444,0.01496,0,14.843842,0.157099,-0.014266,0.20797,0.049854,0.038269,10.156,0.1185,51414.955093,0.342482,9.66E-4,9.72E-4,9.3E-5,3,22.862167,14.284917,-0.008561
"sn1999dk",1454383,"LEDA    5673",22.860975,14.277497222222225,"UGC  1087",0.01516,0.583,"LSB","LowSurfBrghtG","Low Surface Brightness Galaxy","G|HI|LSB",0.01444,0.01496,0,14.843842,0.157099,-0.014266,0.20797,0.049854,0.038269,10.156,0.1185,51414.955093,0.342482,9.66E-4,9.72E-4,9.3E-5,3,22.862167,14.284917,-0.008561
"sn1999dk",1454383,"MCG+02-04-058",22.860975,14.277497222222225,"UGC  1087",0.01516,0.583,"LSB","LowSurfBrghtG","Low Surface Brightness Galaxy","G|HI|LSB",0.01444,0.01496,0,14.843842,0.157099,-0.014266,0.20797,0.049854,0.038269,10.156,0.1185,51414.955093,0.342482,9.66E-4,9.72E-4,9.3E-5,3,22.862167,14.284917,-0.008561
"sn1999dk",1454383,"MaNGA 8570-9101",22.860975,14.277497222222225,"UGC  1087",0.01516,0.583,"LSB","LowSurfBrghtG","Low Surface Brightness Galaxy","G|HI|LSB",0.01444,0.01496,0,14.843842,0.157099,-0.014266,0.20797,0.049854,0.038269,10.156,0.1185,51414.955093,0.342482,9.66E-4,9.72E-4,9.3E-5,3,22.862167,14.284917,-0.008561
"sn1999dk",1454383,"SDSS J013126.63+141639.0",22.860975,14.277497222222225,"UGC  1087",0.01516,0.583,"LSB","LowSurfBrghtG","Low Surface Brightness Galaxy","G|HI|LSB",0.01444,0.01496,0,14.843842,0.157099,-0.014266,0.20797,0.049854,0.038269,10.156,0.1185,51414.955093,0.342482,9.66E-4,9.72E-4,9.3E-5,3,22.862167,14.284917,-0.008561
"sn1999dk",1454383,"SDSS J013126.64+141638.9",22.860975,14.277497222222225,"UGC  1087",0.01516,0.583,"LSB","LowSurfBrghtG","Low Surface Brightness Galaxy","G|HI|LSB",0.01444,0.01496,0,14.843842,0.157099,-0.014266,0.20797,0.049854,0.038269,10.156,0.1185,51414.955093,0.342482,9.66E-4,9.72E-4,9.3E-5,3,22.862167,14.284917,-0.008561
"sn1999dk",1454383,"UGC  1087",22.860975,14.277497222222225,"UGC  1087",0.01516,0.583,"LSB","LowSurfBrghtG","Low Surface Brightness Galaxy","G|HI|LSB",0.01444,0.01496,0,14.843842,0.157099,-0.014266,0.20797,0.049854,0.038269,10.156,0.1185,51414.955093,0.342482,9.66E-4,9.72E-4,9.3E-5,3,22.862167,14.284917,-0.008561
"sn1999dk",1454383,"UZC J013126.6+141639",22.860975,14.277497222222225,"UGC  1087",0.01516,0.583,"LSB","LowSurfBrghtG","Low Surface Brightness Galaxy","G|HI|LSB",0.01444,0.01496,0,14.843842,0.157099,-0.014266,0.20797,0.049854,0.038269,10.156,0.1185,51414.955093,0.342482,9.66E-4,9.72E-4,9.3E-5,3,22.862167,14.284917,-0.008561
"sn1999dk",1454383,"Z 0128.8+1401",22.860975,14.277497222222225,"UGC  1087",0.01516,0.583,"LSB","LowSurfBrghtG","Low Surface Brightness Galaxy","G|HI|LSB",0.01444,0.01496,0,14.843842,0.157099,-0.014266,0.20797,0.049854,0.038269,10.156,0.1185,51414.955093,0.342482,9.66E-4,9.72E-4,9.3E-5,3,22.862167,14.284917,-0.008561
"sn1999dk",1454383,"Z 436-69",22.860975,14.277497222222225,"UGC  1087",0.01516,0.583,"LSB","LowSurfBrghtG","Low Surface Brightness Galaxy","G|HI|LSB",0.01444,0.01496,0,14.843842,0.157099,-0.014266,0.20797,0.049854,0.038269,10.156,0.1185,51414.955093,0.342482,9.66E-4,9.72E-4,9.3E-5,3,22.862167,14.284917,-0.008561
"sn1999dk",1454383,"Z 437-1",22.860975,14.277497222222225,"UGC  1087",0.01516,0.583,"LSB","LowSurfBrghtG","Low Surface Brightness Galaxy","G|HI|LSB",0.01444,0.01496,0,14.843842,0.157099,-0.014266,0.20797,0.049854,0.038269,10.156,0.1185,51414.955093,0.342482,9.66E-4,9.72E-4,9.3E-5,3,22.862167,14.284917,-0.008561
"sn1999dk",1454383,"[HDL96] 437   6",22.860975,14.277497222222225,"UGC  1087",0.01516,0.583,"LSB","LowSurfBrghtG","Low Surface Brightness Galaxy","G|HI|LSB",0.01444,0.01496,0,14.843842,0.157099,-0.014266,0.20797,0.049854,0.038269,10.156,0.1185,51414.955093,0.342482,9.66E-4,9.72E-4,9.3E-5,3,22.862167,14.284917,-0.008561
"sn1999dk",1454383,"[HVG99b] 01288+1401",22.860975,14.277497222222225,"UGC  1087",0.01516,0.583,"LSB","LowSurfBrghtG","Low Surface Brightness Galaxy","G|HI|LSB",0.01444,0.01496,0,14.843842,0.157099,-0.014266,0.20797,0.049854,0.038269,10.156,0.1185,51414.955093,0.342482,9.66E-4,9.72E-4,9.3E-5,3,22.862167,14.284917,-0.008561
"sn1999dk",1454383,"[LHG93] F0128+1401",22.860975,14.277497222222225,"UGC  1087",0.01516,0.583,"LSB","LowSurfBrghtG","Low Surface Brightness Galaxy","G|HI|LSB",0.01444,0.01496,0,14.843842,0.157099,-0.014266,0.20797,0.049854,0.038269,10.156,0.1185,51414.955093,0.342482,9.66E-4,9.72E-4,9.3E-5,3,22.862167,14.284917,-0.008561
"sn1999dk",1454383,"[ZBS97] A22",22.860975,14.277497222222225,"UGC  1087",0.01516,0.583,"LSB","LowSurfBrghtG","Low Surface Brightness Galaxy","G|HI|LSB",0.01444,0.01496,0,14.843842,0.157099,-0.014266,0.20797,0.049854,0.038269,10.156,0.1185,51414.955093,0.342482,9.66E-4,9.72E-4,9.3E-5,3,22.862167,14.284917,-0.008561
"sn1999dk",1454758,"[VV2003c] J013126.9+141705",22.862083333333334,14.284722222222221,"[VV2003c] J013126.9+141705",0.01,,"Sy1","Seyfert1","Seyfert 1 Galaxy","AGN|Sy1",0.01444,0.01496,0,14.843842,0.157099,-0.014266,0.20797,0.049854,0.038269,10.156,0.1185,51414.955093,0.342482,9.66E-4,9.72E-4,9.3E-5,3,22.862167,14.284917,-0.008561
"sn1999dk",8976478,"[SRM2012] UGC1087-002",22.8623,14.2807,"[SRM2012] UGC1087-002",0.015151845646351525,,"HII","HIIReg","HII Region","HII",0.01444,0.01496,0,14.843842,0.157099,-0.014266,0.20797,0.049854,0.038269,10.156,0.1185,51414.955093,0.342482,9.66E-4,9.72E-4,9.3E-5,3,22.862167,14.284917,-0.008561
"sn1999dk",8976480,"[SRM2012] UGC1087-004",22.8559,14.2817,"[SRM2012] UGC1087-004",0.014976078724319386,,"HII","HIIReg","HII Region","HII",0.01444,0.01496,0,14.843842,0.157099,-0.014266,0.20797,0.049854,0.038269,10.156,0.1185,51414.955093,0.342482,9.66E-4,9.72E-4,9.3E-5,3,22.862167,14.284917,-0.008561
"sn1999dk",8976481,"[SRM2012] UGC1087-005",22.8609,14.2805,"[SRM2012] UGC1087-005",0.01510747762754816,,"HII","HIIReg","HII Region","HII",0.01444,0.01496,0,14.843842,0.157099,-0.014266,0.20797,0.049854,0.038269,10.156,0.1185,51414.955093,0.342482,9.66E-4,9.72E-4,9.3E-5,3,22.862167,14.284917,-0.008561
"sn1999dk",8976482,"[SRM2012] UGC1087-006",22.8664,14.2776,"[SRM2012] UGC1087-006",0.015272428368647173,,"HII","HIIReg","HII Region","HII",0.01444,0.01496,0,14.843842,0.157099,-0.014266,0.20797,0.049854,0.038269,10.156,0.1185,51414.955093,0.342482,9.66E-4,9.72E-4,9.3E-5,3,22.862167,14.284917,-0.008561
"sn1999dk",8976483,"[SRM2012] UGC1087-007",22.8662,14.2819,"[SRM2012] UGC1087-007",0.015255830432856499,,"HII","HIIReg","HII Region","HII",0.01444,0.01496,0,14.843842,0.157099,-0.014266,0.20797,0.049854,0.038269,10.156,0.1185,51414.955093,0.342482,9.66E-4,9.72E-4,9.3E-5,3,22.862167,14.284917,-0.008561
